rental_id,addr_zip,income
7203022,11230,46013.0
7349839,10009,60521.0
7178281,11106,60725.0
7350586,11377,54989.0
7424761,10029,34015.0
7239400,10065,124322.0
7184365,11201,116446.0
7309417,10458,32129.0
7251739,11228,63697.0
7251970,11102,60436.0
7295314,10016,109250.0
7158583,10013,106056.0
7170433,11105,68050.0
7384921,11106,60725.0
7393177,10002,35449.0
7393621,11432,52975.0
7258807,11385,64481.0
7238479,11226,48495.0
7205680,11101,57866.0
7191217,11222,78287.0
7175167,10003,104441.0
7133917,10016,109250.0
7256749,11207,35809.0
7296541,11210,62202.0
7218046,11237,51269.0
7161232,10011,123208.0
7350319,10023,123951.0
7206667,10034,50909.0
7367614,11105,68050.0
7293889,11106,60725.0
7419307,10031,44040.0
7292980,11109,137452.0
7142980,10012,104561.0
7393114,11106,60725.0
7367314,10028,119203.0
7210654,11206,34122.0
7371439,10019,99063.0
7141258,11217,99085.0
7199911,11213,40604.0
7403800,10010,115084.0
7270981,10011,123208.0
7338457,10018,107861.0
7163410,10128,111937.0
7156747,10005,154213.0
7378606,10024,126107.0
7169734,10001,85221.0
7390636,11103,65229.0
7332535,10031,44040.0
7199986,11238,79013.0
7280020,11226,48495.0
7156651,10065,124322.0
7341412,11222,78287.0
7367719,10014,127973.0
7212346,11231,93575.0
7333951,11201,116446.0
7133680,11372,53963.0
7270474,10011,123208.0
7346980,11432,52975.0
7365574,10280,161419.0
7331155,11206,34122.0
7330993,10044,92623.0
7356811,11206,34122.0
7232893,10026,54349.0
7187785,11432,52975.0
7411276,11211,66113.0
7303096,11222,78287.0
7344064,11375,76467.0
7196668,11101,57866.0
7163365,11220,42559.0
7408360,11102,60436.0
7307302,11385,64481.0
7340866,11215,116893.0
7361155,11228,63697.0
7244443,10044,92623.0
7300198,11103,65229.0
7259836,10009,60521.0
7163380,10009,60521.0
7317067,11105,68050.0
7231882,10025,82352.0
7356862,11103,65229.0
7231147,10007,242644.0
7352311,10014,127973.0
7379041,11222,78287.0
7197943,10005,154213.0
7215673,11213,40604.0
7184266,10037,39979.0
7400926,11207,35809.0
7272685,11231,93575.0
7195678,10003,104441.0
7307626,10025,82352.0
7292581,11106,60725.0
7393462,10019,99063.0
7363084,10044,92623.0
7148494,11385,64481.0
7201015,11104,63122.0
7210183,10036,93707.0
7286632,11211,66113.0
7348522,10025,82352.0
7217116,10032,41890.0
7266694,10003,104441.0
7257778,11221,47170.0
7311880,10035,27932.0
7208581,10014,127973.0
7323697,11103,65229.0
7295203,11220,42559.0
7399843,11226,48495.0
7140379,11106,60725.0
7284136,10029,34015.0
7316329,11209,69578.0
7388818,11104,63122.0
7195612,10075,129594.0
7200319,10005,154213.0
7373725,11206,34122.0
7297741,10004,140450.0
7311544,11231,93575.0
7323694,11206,34122.0
7249696,10002,35449.0
7156714,11217,99085.0
7324879,11102,60436.0
7412710,10012,104561.0
7258897,10034,50909.0
7375684,11211,66113.0
7345771,10065,124322.0
7361608,10075,129594.0
7370698,11209,69578.0
7158724,10002,35449.0
7135519,11385,64481.0
7426504,11231,93575.0
7182937,11201,116446.0
7191448,11218,64152.0
7289983,11207,35809.0
7254880,11375,76467.0
7299811,10019,99063.0
7166452,11230,46013.0
7278289,11215,116893.0
7141114,11212,25677.0
7275520,11106,60725.0
7268014,10030,36118.0
7208263,10069,137105.0
7138141,10031,44040.0
7374067,11238,79013.0
7310161,10025,82352.0
7421782,11211,66113.0
7266298,11221,47170.0
7213264,10029,34015.0
7395532,10036,93707.0
7380787,11368,47862.0
7152928,11367,58924.0
7175413,10001,85221.0
7306996,10001,85221.0
7334284,10025,82352.0
7425310,11215,116893.0
7352269,11234,79490.0
7350985,11209,69578.0
7415164,10009,60521.0
7270180,10036,93707.0
7270639,11103,65229.0
7421443,11225,51926.0
7192633,11374,56863.0
7234690,11201,116446.0
7323682,11230,46013.0
7356463,11230,46013.0
7416142,10016,109250.0
7310299,11215,116893.0
7176562,10024,126107.0
7304530,10005,154213.0
7316158,11103,65229.0
7270843,11249,
7244503,10069,137105.0
7423501,11215,116893.0
7393471,10013,106056.0
7148719,11231,93575.0
7200421,10301,55818.0
7172266,11105,68050.0
7199404,11215,116893.0
7240036,10010,115084.0
7286497,11215,116893.0
7247485,11206,34122.0
7164217,10009,60521.0
7370836,10462,49962.0
7278298,10025,82352.0
7265494,11105,68050.0
7322602,10009,60521.0
7426105,10030,36118.0
7223977,11206,34122.0
7295875,11106,60725.0
7313650,11211,66113.0
7248526,10023,123951.0
7410235,11221,47170.0
7148116,10025,82352.0
7173712,10024,126107.0
7246291,11374,56863.0
7379374,10019,99063.0
7183195,11237,51269.0
7231027,11105,68050.0
7134451,10019,99063.0
7399438,10010,115084.0
7243945,11215,116893.0
7407475,11230,46013.0
7342852,10280,161419.0
7174648,10024,126107.0
7228855,11220,42559.0
7322989,10010,115084.0
7243579,11223,46310.0
7414477,11223,46310.0
7175941,10031,44040.0
7176040,10038,85032.0
7160323,10001,85221.0
7358614,10019,99063.0
7259461,11201,116446.0
7148965,11375,76467.0
7229956,10014,127973.0
7315432,10029,34015.0
7322269,10003,104441.0
7370500,10011,123208.0
7270285,11226,48495.0
7223770,10019,99063.0
7356790,10025,82352.0
7276303,11226,48495.0
7359571,11221,47170.0
7269058,10016,109250.0
7161028,10021,123842.0
7233964,10025,82352.0
7261411,11211,66113.0
7342861,10280,161419.0
7327120,11103,65229.0
7335346,11215,116893.0
7193866,10003,104441.0
7419409,11385,64481.0
7369795,10128,111937.0
7271248,11103,65229.0
7253737,10035,27932.0
7292911,11206,34122.0
7376266,11237,51269.0
7400422,11209,69578.0
7237579,11432,52975.0
7206823,11101,57866.0
7263886,11221,47170.0
7411510,10075,129594.0
7419406,11217,99085.0
7268371,11211,66113.0
7351132,10016,109250.0
7148443,11217,99085.0
7219786,10016,109250.0
7306801,11215,116893.0
7397371,10065,124322.0
7307851,11428,71663.0
7133953,10065,124322.0
7380142,10069,137105.0
7176133,10003,104441.0
7331503,11374,56863.0
7273156,11375,76467.0
7136122,10458,32129.0
7199578,11231,93575.0
7410934,10019,99063.0
7207126,11221,47170.0
7367140,11203,48140.0
7422709,11229,59287.0
7417036,11221,47170.0
7156849,11377,54989.0
7382383,11205,51574.0
7390936,11221,47170.0
7283911,10069,137105.0
7201777,10022,133208.0
7356751,10075,129594.0
7258678,11201,116446.0
7312978,11375,76467.0
7361638,11221,47170.0
7419331,11375,76467.0
7320757,10128,111937.0
7229500,11226,48495.0
7342957,11209,69578.0
7305880,10013,106056.0
7352002,10011,123208.0
7229788,11219,37665.0
7414834,11375,76467.0
7281721,10025,82352.0
7294840,11226,48495.0
7418227,10023,123951.0
7276357,10018,107861.0
7353340,11206,34122.0
7215244,10458,32129.0
7227808,11372,53963.0
7296397,10021,123842.0
7170241,10004,140450.0
7242073,11209,69578.0
7176895,10005,154213.0
7264069,11233,36009.0
7249828,10001,85221.0
7338517,10016,109250.0
7186516,11201,116446.0
7288168,11370,59901.0
7192099,10023,123951.0
7146541,11106,60725.0
7394206,10012,104561.0
7259122,10040,47189.0
7290319,10014,127973.0
7162717,10022,133208.0
7219453,11249,
7176001,10280,161419.0
7371307,11216,56025.0
7283491,10011,123208.0
7409221,10012,104561.0
7138285,10001,85221.0
7388869,10010,115084.0
7299298,10021,123842.0
7357153,11104,63122.0
7224667,10010,115084.0
7296547,11237,51269.0
7198231,10027,45536.0
7164205,10009,60521.0
7223311,11221,47170.0
7377904,10004,140450.0
7292497,10024,126107.0
7410640,11205,51574.0
7230550,10035,27932.0
7300258,10022,133208.0
7219141,11209,69578.0
7148668,10031,44040.0
7325335,11105,68050.0
7347829,10013,106056.0
7330333,10033,53044.0
7203199,11213,40604.0
7368778,11211,66113.0
7358197,11377,54989.0
7386469,10029,34015.0
7264414,11216,56025.0
7298635,11216,56025.0
7314331,10128,111937.0
7161265,10028,119203.0
7363210,11203,48140.0
7421080,10044,92623.0
7338544,10016,109250.0
7160467,10009,60521.0
7173685,11238,79013.0
7317238,11231,93575.0
7300516,11222,78287.0
7217287,10065,124322.0
7427218,11205,51574.0
7312750,11209,69578.0
7184086,10019,99063.0
7249891,10004,140450.0
7294471,11375,76467.0
7286023,10013,106056.0
7356952,10128,111937.0
7314349,10128,111937.0
7174273,10065,124322.0
7133098,10013,106056.0
7309612,10002,35449.0
7223668,10075,129594.0
7244668,10016,109250.0
7274401,11225,51926.0
7243762,10014,127973.0
7346185,11238,79013.0
7366387,11231,93575.0
7392067,10002,35449.0
7310794,11204,47341.0
7393192,10011,123208.0
7413469,10018,107861.0
7417117,10001,85221.0
7212166,10016,109250.0
7377646,11230,46013.0
7144009,10034,50909.0
7247041,10025,82352.0
7151887,10463,58881.0
7215838,11209,69578.0
7282288,11207,35809.0
7162300,11216,56025.0
7152574,10016,109250.0
7340089,10029,34015.0
7206109,10016,109250.0
7357186,11215,116893.0
7298401,11209,69578.0
7270528,11211,66113.0
7188847,11106,60725.0
7384423,10035,27932.0
7302301,10024,126107.0
7288180,11232,53908.0
7299643,10022,133208.0
7243111,11249,
7310959,10025,82352.0
7306945,11372,53963.0
7386574,11375,76467.0
7230235,11218,64152.0
7377382,10040,47189.0
7310815,10024,126107.0
7282072,11106,60725.0
7229146,11368,47862.0
7426333,11104,63122.0
7185796,10009,60521.0
7342939,11215,116893.0
7386061,10003,104441.0
7237906,10010,115084.0
7341799,10021,123842.0
7361365,10012,104561.0
7217080,10032,41890.0
7167043,10005,154213.0
7422346,10128,111937.0
7331641,10012,104561.0
7409908,10009,60521.0
7212202,10014,127973.0
7379704,10023,123951.0
7316305,11209,69578.0
7350208,11210,62202.0
7279861,11249,
7264576,11385,64481.0
7305835,10010,115084.0
7164430,10011,123208.0
7167379,11102,60436.0
7202842,11379,79573.0
7368385,11238,79013.0
7418893,11215,116893.0
7165351,10044,92623.0
7258765,10003,104441.0
7361416,10009,60521.0
7376356,11233,36009.0
7395514,11238,79013.0
7234765,11206,34122.0
7232035,10022,133208.0
7197553,10128,111937.0
7291771,11374,56863.0
7271098,11211,66113.0
7386562,11226,48495.0
7177690,11101,57866.0
7216039,11201,116446.0
7170424,11377,54989.0
7344691,11209,69578.0
7289737,11105,68050.0
7314769,10463,58881.0
7380508,11101,57866.0
7183483,10075,129594.0
7320457,11101,57866.0
7339972,10013,106056.0
7317928,11103,65229.0
7359175,11216,56025.0
7314673,10027,45536.0
7139134,11222,78287.0
7367251,10001,85221.0
7374355,11222,78287.0
7293355,10028,119203.0
7210870,11432,52975.0
7372720,10013,106056.0
7273939,10280,161419.0
7271281,10034,50909.0
7348867,11211,66113.0
7291432,11103,65229.0
7378294,11206,34122.0
7193644,11237,51269.0
7313149,11218,64152.0
7311454,10004,140450.0
7426612,11201,116446.0
7200184,11372,53963.0
7310008,10026,54349.0
7380691,10065,124322.0
7359262,11101,57866.0
7350490,10005,154213.0
7340542,11103,65229.0
7185727,11229,59287.0
7348450,11375,76467.0
7184623,10002,35449.0
7136836,11221,47170.0
7321351,10019,99063.0
7181848,10019,99063.0
7313728,10009,60521.0
7421842,11214,53151.0
7219438,11201,116446.0
7423408,10006,145893.0
7368142,10011,123208.0
7218826,10065,124322.0
7157218,11375,76467.0
7235248,10128,111937.0
7202656,10016,109250.0
7148479,11101,57866.0
7164664,10011,123208.0
7235557,11201,116446.0
7172284,11235,49653.0
7353994,11238,79013.0
7159708,11233,36009.0
7336702,10014,127973.0
7178761,11222,78287.0
7191691,11377,54989.0
7378180,10016,109250.0
7140328,11209,69578.0
7379674,10280,161419.0
7203652,11101,57866.0
7288702,10011,123208.0
7322929,11221,47170.0
7415866,11211,66113.0
7343395,11221,47170.0
7193485,10001,85221.0
7338568,10069,137105.0
7425034,10010,115084.0
7345213,10013,106056.0
7328617,11211,66113.0
7348888,10034,50909.0
7175497,11215,116893.0
7331056,10019,99063.0
7395475,11235,49653.0
7348339,11206,34122.0
7169536,10036,93707.0
7282900,11104,63122.0
7246660,10002,35449.0
7381837,11216,56025.0
7343275,11201,116446.0
7151578,11102,60436.0
7304593,11226,48495.0
7273927,10027,45536.0
7144669,10022,133208.0
7310260,11238,79013.0
7188013,11101,57866.0
7418818,10128,111937.0
7213765,11211,66113.0
7330555,10458,32129.0
7290832,11222,78287.0
7258213,11220,42559.0
7376386,11216,56025.0
7424695,10002,35449.0
7213492,11237,51269.0
7160491,10009,60521.0
7336813,11225,51926.0
7360204,11373,49098.0
7413541,10010,115084.0
7345444,10075,129594.0
7194253,10016,109250.0
7171174,10019,99063.0
7173532,11210,62202.0
7230112,10003,104441.0
7348327,11361,82020.0
7258204,10027,45536.0
7426600,11233,36009.0
7300099,11101,57866.0
7165402,11206,34122.0
7169725,10024,126107.0
7164760,10031,44040.0
7273030,11201,116446.0
7353850,11105,68050.0
7278655,11102,60436.0
7159501,10019,99063.0
7241860,11231,93575.0
7219147,11101,57866.0
7224412,10023,123951.0
7310944,11216,56025.0
7346470,11216,56025.0
7152382,10128,111937.0
7153681,11106,60725.0
7277380,11207,35809.0
7422160,11374,56863.0
7332409,11221,47170.0
7378330,11374,56863.0
7418029,11211,66113.0
7281040,10003,104441.0
7316644,11211,66113.0
7322896,10026,54349.0
7324951,11222,78287.0
7137715,10032,41890.0
7188934,11215,116893.0
7379686,11209,69578.0
7278268,11101,57866.0
7347583,11209,69578.0
7148089,11238,79013.0
7322203,11211,66113.0
7167280,11233,36009.0
7157122,11216,56025.0
7324828,11249,
7165630,10468,35398.0
7285126,11103,65229.0
7375429,11225,51926.0
7356511,11216,56025.0
7280938,11104,63122.0
7371934,10023,123951.0
7387054,10027,45536.0
7287544,11204,47341.0
7257694,11215,116893.0
7308700,11201,116446.0
7413913,11222,78287.0
7428001,11222,78287.0
7381456,11233,36009.0
7192552,10023,123951.0
7296550,11210,62202.0
7151881,11221,47170.0
7200817,10075,129594.0
7226824,10040,47189.0
7361362,11105,68050.0
7211968,10005,154213.0
7300954,11106,60725.0
7343701,11204,47341.0
7135096,10023,123951.0
7281706,11249,
7397374,11238,79013.0
7195492,10010,115084.0
7283164,10065,124322.0
7176433,11238,79013.0
7386679,10036,93707.0
7230643,10029,34015.0
7313293,11201,116446.0
7386361,10018,107861.0
7373002,10065,124322.0
7324327,11385,64481.0
7257901,11231,93575.0
7170469,10031,44040.0
7163119,11206,34122.0
7348846,10035,27932.0
7385767,11375,76467.0
7239781,10012,104561.0
7412383,11102,60436.0
7409239,11379,79573.0
7149466,11205,51574.0
7212943,11238,79013.0
7248520,10069,137105.0
7147081,10001,85221.0
7334095,10019,99063.0
7356643,11201,116446.0
7250623,10023,123951.0
7356685,10003,104441.0
7226197,10005,154213.0
7259572,11103,65229.0
7181368,11216,56025.0
7313128,10014,127973.0
7167745,10128,111937.0
7220503,11375,76467.0
7359910,11414,72632.0
7282627,11215,116893.0
7420600,10010,115084.0
7254415,10003,104441.0
7170619,10003,104441.0
7159939,11105,68050.0
7411657,11209,69578.0
7247914,11225,51926.0
7222024,10021,123842.0
7149112,11206,34122.0
7266625,10021,123842.0
7386091,10022,133208.0
7228702,11373,49098.0
7326790,10011,123208.0
7253269,10039,34197.0
7238128,11223,46310.0
7308445,11211,66113.0
7191970,11215,116893.0
7172350,11203,48140.0
7295896,11375,76467.0
7237222,10019,99063.0
7264720,11203,48140.0
7137016,10016,109250.0
7138522,11237,51269.0
7212238,10016,109250.0
7378051,10016,109250.0
7170382,10018,107861.0
7225168,10038,85032.0
7296235,11225,51926.0
7197466,11104,63122.0
7306564,10001,85221.0
7246741,10026,54349.0
7342555,11364,71030.0
7143835,11105,68050.0
7392028,11385,64481.0
7351603,10003,104441.0
7385281,11222,78287.0
7427251,10032,41890.0
7418596,11106,60725.0
7256743,11222,78287.0
7266067,10038,85032.0
7371142,10016,109250.0
7424833,10005,154213.0
7290214,11225,51926.0
7251862,10023,123951.0
7423483,11106,60725.0
7241581,11206,34122.0
7240930,11201,116446.0
7424398,10017,118469.0
7152331,10128,111937.0
7283995,11237,51269.0
7279942,10128,111937.0
7259632,10016,109250.0
7218583,11211,66113.0
7396189,11385,64481.0
7148158,11226,48495.0
7167277,10069,137105.0
7189285,10014,127973.0
7380853,10028,119203.0
7319773,10011,123208.0
7391044,11207,35809.0
7245667,11375,76467.0
7368667,11217,99085.0
7313152,11209,69578.0
7247443,11377,54989.0
7346824,11206,34122.0
7162285,11215,116893.0
7302418,11215,116893.0
7252465,11235,49653.0
7350868,11216,56025.0
7385899,11205,51574.0
7314583,10019,99063.0
7375480,10011,123208.0
7340095,10029,34015.0
7368661,10014,127973.0
7320067,11209,69578.0
7382191,10011,123208.0
7156855,10019,99063.0
7233484,11385,64481.0
7143574,11220,42559.0
7377727,11103,65229.0
7393714,11372,53963.0
7258861,11211,66113.0
7323454,11249,
7283260,11231,93575.0
7221961,11223,46310.0
7260121,11102,60436.0
7159489,10027,45536.0
7246264,11355,38370.0
7273369,10471,80932.0
7393903,11211,66113.0
7143271,10005,154213.0
7222561,11374,56863.0
7328137,10016,109250.0
7197001,10025,82352.0
7241737,11216,56025.0
7182766,10018,107861.0
7359154,11226,48495.0
7245232,11201,116446.0
7187917,10011,123208.0
7145137,11222,78287.0
7146505,11435,59535.0
7414963,11237,51269.0
7254529,11222,78287.0
7236115,10018,107861.0
7334752,10019,99063.0
7263187,10009,60521.0
7354294,11211,66113.0
7326457,11206,34122.0
7398262,10013,106056.0
7132894,11226,48495.0
7165726,11432,52975.0
7375264,10009,60521.0
7411876,11225,51926.0
7284190,11237,51269.0
7423084,11221,47170.0
7346947,10280,161419.0
7159267,11370,59901.0
7198642,11238,79013.0
7238815,10013,106056.0
7304722,10005,154213.0
7322257,11106,60725.0
7325548,10009,60521.0
7191178,11103,65229.0
7143181,10013,106056.0
7259857,10009,60521.0
7227394,11221,47170.0
7342468,11201,116446.0
7194004,11231,93575.0
7203130,11217,99085.0
7414918,10069,137105.0
7324000,10003,104441.0
7339465,11235,49653.0
7135795,11215,116893.0
7291954,10005,154213.0
7390861,11375,76467.0
7161502,11238,79013.0
7425190,11375,76467.0
7312333,10069,137105.0
7271683,11231,93575.0
7160236,10009,60521.0
7203307,11205,51574.0
7185202,11373,49098.0
7347493,10016,109250.0
7344121,11207,35809.0
7312501,11237,51269.0
7132705,10065,124322.0
7415011,11103,65229.0
7318843,10036,93707.0
7176217,10032,41890.0
7368835,10028,119203.0
7339633,10003,104441.0
7378900,11105,68050.0
7175077,11205,51574.0
7149049,11230,46013.0
7304860,10005,154213.0
7187614,11209,69578.0
7336375,10010,115084.0
7339474,10012,104561.0
7364761,10128,111937.0
7242901,10002,35449.0
7167118,10016,109250.0
7166617,11222,78287.0
7291606,11104,63122.0
7316242,10014,127973.0
7202992,10007,242644.0
7199569,10069,137105.0
7338523,10001,85221.0
7282654,11102,60436.0
7330939,11206,34122.0
7237546,10006,145893.0
7356136,10022,133208.0
7423039,11217,99085.0
7187176,11211,66113.0
7180309,11201,116446.0
7317841,11205,51574.0
7304077,10128,111937.0
7319779,10069,137105.0
7215988,10019,99063.0
7396543,10075,129594.0
7202284,11217,99085.0
7321636,11368,47862.0
7204213,11102,60436.0
7239808,11373,49098.0
7266568,11102,60436.0
7391284,10033,53044.0
7203223,11358,65932.0
7261441,11235,49653.0
7287307,11249,
7356820,11101,57866.0
7409632,11215,116893.0
7168564,10025,82352.0
7134265,10016,109250.0
7247410,11218,64152.0
7173436,11230,46013.0
7217719,11217,99085.0
7276525,10011,123208.0
7306540,10009,60521.0
7419199,11225,51926.0
7427038,11216,56025.0
7340926,10003,104441.0
7337482,10028,119203.0
7217632,11103,65229.0
7185583,11102,60436.0
7357684,11216,56025.0
7271350,10016,109250.0
7409446,10029,34015.0
7415062,11372,53963.0
7192036,10075,129594.0
7265254,11226,48495.0
7167895,11206,34122.0
7348186,11375,76467.0
7412041,11216,56025.0
7205596,11209,69578.0
7132510,10001,85221.0
7373359,11106,60725.0
7310719,10001,85221.0
7228747,11215,116893.0
7331128,10001,85221.0
7173166,10024,126107.0
7268779,10019,99063.0
7397524,11233,36009.0
7295059,10028,119203.0
7277191,10029,34015.0
7320016,11201,116446.0
7317250,11102,60436.0
7270939,11212,25677.0
7161586,10019,99063.0
7176385,10022,133208.0
7266880,11221,47170.0
7381735,11238,79013.0
7190674,10069,137105.0
7318693,10021,123842.0
7162876,11201,116446.0
7152436,10028,119203.0
7319203,10025,82352.0
7170223,11377,54989.0
7309264,10280,161419.0
7386094,10021,123842.0
7153321,11103,65229.0
7273063,10019,99063.0
7159945,10019,99063.0
7409794,10002,35449.0
7414555,11211,66113.0
7297684,11238,79013.0
7217200,11217,99085.0
7209538,10010,115084.0
7321831,10463,58881.0
7153564,10075,129594.0
7177012,10033,53044.0
7157389,11209,69578.0
7164064,11209,69578.0
7276162,11222,78287.0
7138507,11233,36009.0
7352728,11215,116893.0
7193023,11106,60725.0
7182904,11249,
7343152,10033,53044.0
7204639,10023,123951.0
7287856,11104,63122.0
7241839,10003,104441.0
7243792,10463,58881.0
7240471,10031,44040.0
7360963,10025,82352.0
7157347,11105,68050.0
7191634,10010,115084.0
7307893,10021,123842.0
7307887,11249,
7132219,10038,85032.0
7394845,11103,65229.0
7275274,10011,123208.0
7212058,10017,118469.0
7418236,11435,59535.0
7167922,11102,60436.0
7426396,11215,116893.0
7391434,10003,104441.0
7281469,11217,99085.0
7341070,11216,56025.0
7262266,10005,154213.0
7238146,10003,104441.0
7307623,10025,82352.0
7146316,10029,34015.0
7176106,10029,34015.0
7296241,11225,51926.0
7359406,10003,104441.0
7351045,11225,51926.0
7145644,11385,64481.0
7415362,11216,56025.0
7342195,11209,69578.0
7424914,11218,64152.0
7302253,10025,82352.0
7149907,11217,99085.0
7381384,10010,115084.0
7219678,11213,40604.0
7362181,11233,36009.0
7185466,10031,44040.0
7359688,10025,82352.0
7337185,11216,56025.0
7193500,11102,60436.0
7303135,11205,51574.0
7291201,11432,52975.0
7233265,11103,65229.0
7375591,10007,242644.0
7169254,10014,127973.0
7199485,10013,106056.0
7147852,10016,109250.0
7383628,10022,133208.0
7196014,10006,145893.0
7187812,11105,68050.0
7387576,11217,99085.0
7233082,10038,85032.0
7403623,11209,69578.0
7326484,11105,68050.0
7196770,11220,42559.0
7348153,10028,119203.0
7157332,10029,34015.0
7224757,10005,154213.0
7156681,11231,93575.0
7399654,11211,66113.0
7181632,10032,41890.0
7160239,11215,116893.0
7135075,10019,99063.0
7323943,11217,99085.0
7230865,11373,49098.0
7237147,11210,62202.0
7278076,11249,
7199197,10023,123951.0
7294366,10016,109250.0
7329562,10016,109250.0
7422640,10016,109250.0
7311745,10030,36118.0
7297468,10019,99063.0
7154257,11205,51574.0
7148281,10031,44040.0
7371151,11210,62202.0
7284595,11102,60436.0
7159273,11232,53908.0
7264222,10065,124322.0
7397575,10011,123208.0
7144288,10028,119203.0
7419943,11215,116893.0
7230013,11102,60436.0
7146556,11216,56025.0
7201462,11374,56863.0
7265623,10023,123951.0
7294489,10022,133208.0
7172551,10011,123208.0
7179175,10462,49962.0
7260082,11355,38370.0
7168387,11216,56025.0
7204441,11385,64481.0
7329982,10019,99063.0
7221973,11223,46310.0
7411903,11221,47170.0
7257859,10018,107861.0
7389040,10009,60521.0
7253536,10016,109250.0
7373929,11237,51269.0
7374121,10032,41890.0
7385002,10128,111937.0
7275703,11238,79013.0
7137637,10003,104441.0
7325902,11215,116893.0
7355644,11215,116893.0
7358104,11215,116893.0
7204120,11693,57443.0
7208173,11201,116446.0
7257811,11215,116893.0
7389973,11102,60436.0
7248271,10035,27932.0
7195870,11216,56025.0
7218481,11231,93575.0
7264108,11103,65229.0
7217941,11215,116893.0
7154647,11222,78287.0
7249741,10019,99063.0
7152004,11211,66113.0
7210129,10280,161419.0
7183885,11215,116893.0
7167154,10069,137105.0
7273936,10280,161419.0
7174219,10010,115084.0
7412827,11103,65229.0
7159909,11215,116893.0
7184596,10025,82352.0
7317895,11237,51269.0
7310905,10029,34015.0
7225756,10031,44040.0
7192591,10005,154213.0
7374793,10010,115084.0
7192024,10075,129594.0
7381795,11221,47170.0
7413352,11249,
7169809,10014,127973.0
7267210,10014,127973.0
7311670,10034,50909.0
7182232,10016,109250.0
7251832,11102,60436.0
7178602,10029,34015.0
7395100,11220,42559.0
7302247,11215,116893.0
7389178,11238,79013.0
7343509,10021,123842.0
7233433,10019,99063.0
7287880,10009,60521.0
7268206,10019,99063.0
7222498,10016,109250.0
7259428,10016,109250.0
7181005,11249,
7369519,11201,116446.0
7192762,10009,60521.0
7309549,11229,59287.0
7387366,10023,123951.0
7227439,11385,64481.0
7192384,10069,137105.0
7309285,10280,161419.0
7139026,11377,54989.0
7221907,11375,76467.0
7383151,11219,37665.0
7133902,11221,47170.0
7356865,11230,46013.0
7145566,10028,119203.0
7418431,11215,116893.0
7192786,11414,72632.0
7153222,11231,93575.0
7233856,10025,82352.0
7153510,11230,46013.0
7142572,11225,51926.0
7173058,10031,44040.0
7323994,10019,99063.0
7414135,11221,47170.0
7230277,11370,59901.0
7249195,11385,64481.0
7383133,11205,51574.0
7289452,11217,99085.0
7396156,10075,129594.0
7232296,10280,161419.0
7245943,11229,59287.0
7389211,11211,66113.0
7355665,11216,56025.0
7177573,11217,99085.0
7392040,11211,66113.0
7268542,11237,51269.0
7212550,11207,35809.0
7340239,11103,65229.0
7312900,11226,48495.0
7152886,10009,60521.0
7412617,10022,133208.0
7202587,10019,99063.0
7396210,10463,58881.0
7393720,11372,53963.0
7138771,10014,127973.0
7336726,11205,51574.0
7320019,11201,116446.0
7230499,11415,65981.0
7372570,11209,69578.0
7308331,11209,69578.0
7420651,10009,60521.0
7370821,10022,133208.0
7208860,10013,106056.0
7246354,11204,47341.0
7256851,10019,99063.0
7396609,11102,60436.0
7379746,10002,35449.0
7378522,10031,44040.0
7234585,10019,99063.0
7304689,11215,116893.0
7140691,11421,69053.0
7366366,11103,65229.0
7156765,11249,
7389850,11211,66113.0
7361101,11211,66113.0
7148401,11208,39588.0
7263925,10021,123842.0
7420462,11215,116893.0
7231561,11104,63122.0
7253794,11233,36009.0
7327246,11215,116893.0
7215997,10016,109250.0
7207972,11385,64481.0
7217923,11201,116446.0
7239412,10065,124322.0
7146700,10128,111937.0
7298338,11222,78287.0
7168072,11106,60725.0
7342432,10025,82352.0
7392793,10016,109250.0
7338625,10023,123951.0
7139467,10013,106056.0
7281427,10034,50909.0
7220497,11203,48140.0
7380298,11692,45816.0
7341094,11226,48495.0
7372957,11105,68050.0
7412485,10458,32129.0
7134442,10069,137105.0
7351459,10005,154213.0
7393399,11201,116446.0
7180456,11102,60436.0
7210249,11215,116893.0
7266607,10001,85221.0
7307464,11216,56025.0
7254874,11221,47170.0
7278937,11233,36009.0
7412668,11201,116446.0
7138309,10021,123842.0
7297588,10029,34015.0
7290868,10025,82352.0
7418263,11209,69578.0
7177285,11237,51269.0
7366129,10025,82352.0
7250269,11222,78287.0
7294303,10011,123208.0
7271152,11224,31630.0
7236748,11238,79013.0
7345687,11213,40604.0
7373596,10009,60521.0
7183522,11221,47170.0
7409593,10022,133208.0
7410400,10035,27932.0
7358425,10023,123951.0
7284007,10017,118469.0
7144879,11103,65229.0
7188016,11225,51926.0
7373239,10019,99063.0
7395553,11233,36009.0
7244890,11375,76467.0
7319227,11249,
7373908,11354,44512.0
7409866,11211,66113.0
7139041,10017,118469.0
7365490,11228,63697.0
7344454,11101,57866.0
7306480,10128,111937.0
7375078,11207,35809.0
7371442,10036,93707.0
7304635,10011,123208.0
7081522,10031,44040.0
7344394,11217,99085.0
7239652,11209,69578.0
7213639,10033,53044.0
7239256,10013,106056.0
7251898,11211,66113.0
7348864,11211,66113.0
7178098,10019,99063.0
7155436,11209,69578.0
7411558,11211,66113.0
7374640,11209,69578.0
7182490,11217,99085.0
7193227,11201,116446.0
